x1,x2,x3,t
8.832869,11.640809,23.287498,19.360000
9.114140,11.926734,23.718551,19.370000
9.394352,12.180550,24.195626,19.380000
9.670235,12.395728,24.715355,19.390000
9.938208,12.565761,25.273095,19.400000
10.194423,12.684422,25.862852,19.410000
10.434831,12.746052,26.477272,19.420000
10.655270,12.745878,27.107693,19.430000
10.851576,12.680333,27.744293,19.440000
11.019711,12.547361,28.376316,19.450000
11.155910,12.346665,28.992400,19.460000
11.256832,12.079889,29.580967,19.470000
11.319706,11.750690,30.130678,19.480000
11.342471,11.364695,30.630904,19.490000
11.323883,10.929328,31.072186,19.500000
11.263601,10.453521,31.446635,19.510000
11.162224,9.947320,31.748255,19.520000
11.021284,9.421428,31.973133,19.530000
10.843199,8.886716,32.119517,19.540000
10.631179,8.353745,32.187749,19.550000
10.389103,7.832344,32.180089,19.560000
10.121364,7.331261,32.100444,19.570000
9.832707,6.857914,31.954037,19.580000
9.528064,6.418259,31.747049,19.590000
9.212388,6.016742,31.486259,19.600000
8.890515,5.656354,31.178720,19.610000
8.567037,5.338751,30.831474,19.620000
8.246213,5.064420,30.451333,19.630000
7.931889,4.832877,30.044708,19.640000
7.627465,4.642872,29.617503,19.650000
7.335867,4.492591,29.175058,19.660000
7.059552,4.379841,28.722131,19.670000
6.800520,4.302210,28.262911,19.680000
6.560348,4.257206,27.801057,19.690000
6.340228,4.242361,27.339748,19.700000
6.141005,4.255322,26.881743,19.710000
5.963230,4.293904,26.429441,19.720000
5.807203,4.356136,25.984940,19.730000
5.673018,4.440280,25.550101,19.740000
5.560609,4.544839,25.126594,19.750000
5.469784,4.668562,24.715949,19.760000
5.400260,4.810425,24.319596,19.770000
5.351696,4.969620,23.938905,19.780000
5.323716,5.145532,23.575218,19.790000
5.315928,5.337711,23.229877,19.800000
5.327944,5.545847,22.904252,19.810000
5.359386,5.769738,22.599759,19.820000
5.409900,6.009258,22.317885,19.830000
5.479152,6.264321,22.060201,19.840000
5.566835,6.534842,21.828379,19.850000
5.672660,6.820701,21.624203,19.860000
5.796352,7.121697,21.449574,19.870000
5.937636,7.437503,21.306519,19.880000
6.096225,7.767613,21.197186,19.890000
6.271800,8.111290,21.123836,19.900000
6.463988,8.467509,21.088829,19.910000
6.672338,8.834890,21.094595,19.920000
6.896291,9.211641,21.143593,19.930000
7.135148,9.595489,21.238262,19.940000
7.388035,9.983616,21.380948,19.950000
7.653862,10.372608,21.573810,19.960000
7.931291,10.758401,21.818715,19.970000
8.218688,11.136257,22.117098,19.980000
8.514092,11.500750,22.469815,19.990000
8.815182,11.845799,22.876966,20.000000
9.119246,12.164729,23.337713,20.010000
9.423173,12.450386,23.850089,20.020000
9.723451,12.695310,24.410825,20.030000
10.016186,12.891965,25.015188,20.040000
10.297145,13.033026,25.656876,20.050000
10.561824,13.111728,26.327970,20.060000
10.805548,13.122237,27.018973,20.070000
11.023592,13.060055,27.718953,20.080000
11.211331,12.922390,28.415798,20.090000
11.364414,12.708492,29.096584,20.100000
11.478939,12.419885,29.748040,20.110000
11.551635,12.060490,30.357093,20.120000
11.580033,11.636584,30.911447,20.130000
11.562603,11.156614,31.400145,20.140000
11.498853,10.630846,31.814072,20.150000
11.389386,10.070892,32.146352,20.160000
11.235897,9.489145,32.392585,20.170000
11.041108,8.898181,32.550939,20.180000
10.808668,8.310171,32.622060,20.190000
10.542994,7.736364,32.608842,20.200000
10.249091,7.186674,32.516088,20.210000
9.932355,6.669390,32.350089,20.220000
9.598374,6.191024,32.118180,20.230000
9.252732,5.756290,31.828304,20.240000
8.900850,5.368180,31.488619,20.250000
8.547840,5.028136,31.107173,20.260000
8.198397,4.736264,30.691642,20.270000
7.856728,4.491587,30.249153,20.280000
7.526501,4.292296,29.786178,20.290000
7.210835,4.135993,29.308479,20.300000
6.912302,4.019907,28.821107,20.310000
6.632958,3.941081,28.328440,20.320000
6.374377,3.896526,27.834233,20.330000
6.137702,3.883340,27.341691,20.340000
5.923702,3.898796,26.853545,20.350000
5.732822,3.940403,26.372127,20.360000
5.565239,4.005943,25.899446,20.370000
5.420920,4.093494,25.437250,20.380000
5.299665,4.201430,24.987092,20.390000
5.201150,4.328416,24.550379,20.400000
5.124973,4.473392,24.128418,20.410000
5.070677,4.635554,23.722461,20.420000
5.037788,4.814324,23.333737,20.430000
5.025828,5.009325,22.963483,20.440000
5.034339,5.220346,22.612971,20.450000
5.062893,5.447315,22.283534,20.460000
5.111101,5.690259,21.976586,20.470000
5.178617,5.949274,21.693643,20.480000
5.265139,6.224479,21.436338,20.490000
5.370404,6.515986,21.206440,20.500000
5.494183,6.823847,21.005861,20.510000
5.636270,7.148011,20.836673,20.520000
5.796465,7.488275,20.701105,20.530000
5.974558,7.844221,20.601548,20.540000
6.170309,8.215158,20.540542,20.550000
6.383415,8.600053,20.520765,20.560000
6.613488,8.997459,20.544996,20.570000
6.860014,9.405440,20.616075,20.580000
7.122317,9.821489,20.736839,20.590000
7.399516,10.242455,20.910038,20.600000
7.690481,10.664470,21.138228,20.610000
7.993783,11.082889,21.423636,20.620000
8.307649,11.492254,21.767997,20.630000
8.629913,11.886278,22.172366,20.640000
8.957981,12.257881,22.636904,20.650000
9.288794,12.599265,23.160650,20.660000
9.618815,12.902065,23.741286,20.670000
9.944026,13.157560,24.374915,20.680000
10.259959,13.356970,25.055872,20.690000
10.561746,13.491822,25.776593,20.700000
10.844206,13.554389,26.527572,20.710000
11.101976,13.538166,27.297428,20.720000
11.329658,13.438362,28.073116,20.730000
11.522017,13.252366,28.840270,20.740000
11.674188,12.980124,29.583702,20.750000
11.781899,12.624402,30.288018,20.760000
11.841689,12.190861,30.938310,20.770000
11.851098,11.687951,31.520885,20.780000
11.808832,11.126580,32.023936,20.790000
11.714852,10.519615,32.438120,20.800000
11.570420,9.881219,32.756962,20.810000
11.378056,9.226120,32.977060,20.820000
11.141439,8.568858,33.098070,20.830000
10.865246,7.923094,33.122490,20.840000
10.554941,7.301036,33.055280,20.850000
10.216541,6.713014,32.903362,20.860000
9.856374,6.167240,32.675065,20.870000
9.480839,5.669728,32.379575,20.880000
9.096197,5.224363,32.026417,20.890000
8.708384,4.833090,31.625030,20.900000
8.322875,4.496180,31.184422,20.910000
7.944581,4.212534,30.712936,20.920000
7.577787,3.980008,30.218101,20.930000
7.226128,3.795710,29.706566,20.940000
6.892595,3.656285,29.184095,20.950000
6.579559,3.558141,28.655615,20.960000
6.288822,3.497649,28.125283,20.970000
6.021675,3.471287,27.596579,20.980000
5.778957,3.475752,27.072405,20.990000
5.561130,3.508033,26.555176,21.000000
5.368341,3.565456,26.046919,21.010000
5.200483,3.645710,25.549347,21.020000
5.057260,3.746845,25.063936,21.030000
4.938236,3.867268,24.591990,21.040000
4.842879,4.005726,24.134692,21.050000
4.770605,4.161273,23.693153,21.060000
4.720811,4.333249,23.268450,21.070000
4.692898,4.521244,22.861661,21.080000
4.686297,4.725066,22.473894,21.090000
4.700486,4.944706,22.106315,21.100000
4.734996,5.180304,21.760173,21.110000
4.789424,5.432111,21.436817,21.120000
4.863432,5.700457,21.137724,21.130000
4.956749,5.985711,20.864513,21.140000
5.069164,6.288236,20.618966,21.150000
5.200519,6.608353,20.403041,21.160000
5.350697,6.946285,20.218891,21.170000
5.519609,7.302109,20.068869,21.180000
5.707168,7.675693,19.955536,21.190000
5.913274,8.066629,19.881660,21.200000
6.137779,8.474161,19.850204,21.210000
6.380459,8.897102,19.864304,21.220000
6.640971,9.333743,19.927234,21.230000
6.918815,9.781760,20.042343,21.240000
7.213284,10.238118,20.212978,21.250000
7.523410,10.698972,20.442373,21.260000
7.847910,11.159584,20.733508,21.270000
8.185124,11.614248,21.088932,21.280000
8.532959,12.056250,21.510550,21.290000
8.888835,12.477867,21.999374,21.300000
9.249633,12.870422,22.555247,21.310000
9.611665,13.224410,23.176545,21.320000
9.970659,13.529716,23.859885,21.330000
10.321768,13.775926,24.599852,21.340000
10.659617,13.952743,25.388785,21.350000
10.978390,14.050501,26.216658,21.360000
11.271958,14.060745,27.071089,21.370000
11.534055,13.976865,27.937518,21.380000
11.758495,13.794703,28.799571,21.390000
11.939426,13.513093,29.639617,21.400000
12.071607,13.134251,30.439502,21.410000
12.150673,12.663960,31.181410,21.420000
12.173400,12.111499,31.848782,21.430000
12.137907,11.489294,32.427201,21.440000
12.043805,10.812319,32.905160,21.450000
11.892257,10.097285,33.274622,21.460000
11.685954,9.361709,33.531315,21.470000
11.428995,8.622947,33.674739,21.480000
11.126698,7.897301,33.707907,21.490000
10.785344,7.199275,33.636856,21.500000
10.411887,6.541038,33.470008,21.510000
10.013650,5.932114,33.217449,21.520000
9.598034,5.379301,32.890227,21.530000
9.172255,4.886778,32.499698,21.540000
8.743124,4.456366,32.056992,21.550000
8.316874,4.087879,31.572603,21.560000
7.899050,3.779528,31.056110,21.570000
7.494435,3.528326,30.516021,21.580000
7.107033,3.330472,29.959719,21.590000
6.740077,3.181686,29.393480,21.600000
6.396075,3.077496,28.822550,21.610000
6.076872,3.013456,28.251255,21.620000
5.783720,2.985320,27.683120,21.630000
5.517363,2.989156,27.121000,21.640000
5.278121,3.021423,26.567201,21.650000
5.065965,3.079017,26.023592,21.660000
4.880594,3.159281,25.491702,21.670000
4.721507,3.260007,24.972808,21.680000
4.588062,3.379414,24.468002,21.690000
4.479524,3.516123,23.978255,21.700000
4.395120,3.669122,23.504464,21.710000
4.334067,3.837734,23.047496,21.720000
4.295608,4.021575,22.608218,21.730000
4.279034,4.220520,22.187536,21.740000
4.283704,4.434664,21.786412,21.750000
4.309053,4.664291,21.405896,21.760000
4.354608,4.909831,21.047143,21.770000
4.419986,5.171831,20.711442,21.780000
4.504896,5.450919,20.400228,21.790000
4.609138,5.747762,20.115114,21.800000
4.732595,6.063034,19.857903,21.810000
4.875222,6.397366,19.630614,21.820000
5.037038,6.751300,19.435500,21.830000
5.218100,7.125237,19.275063,21.840000
5.418494,7.519371,19.152067,21.850000
5.638299,7.933617,19.069549,21.860000
5.877565,8.367533,19.030812,21.870000
6.136271,8.820222,19.039414,21.880000
6.414289,9.290232,19.099137,21.890000
6.711333,9.775440,19.213940,21.900000
7.026903,10.272930,19.387876,21.910000
7.360229,10.778869,19.624989,21.920000
7.710196,11.288383,19.929158,21.930000
8.075281,11.795447,20.303907,21.940000
8.453470,12.292804,20.752162,21.950000
8.842190,12.771920,21.275959,21.960000
9.238238,13.223005,21.876106,21.970000
9.637729,13.635118,22.551807,21.980000
10.036058,13.996379,23.300272,21.990000
10.427897,14.294307,24.116342,22.000000
10.807224,14.516293,24.992160,22.010000
11.167410,14.650220,25.916948,22.020000
11.501357,14.685184,26.876937,22.030000
11.801696,14.612315,27.855512,22.040000
12.061045,14.425590,28.833592,22.050000
12.272324,14.122582,29.790286,22.060000
12.429090,13.705042,30.703796,22.070000
12.525897,13.179207,31.552516,22.080000
12.558630,12.555776,32.316231,22.090000
12.524782,11.849510,32.977304,22.100000
12.423658,11.078473,33.521696,22.110000
12.256467,10.262981,33.939733,22.120000
12.026294,9.424370,34.226499,22.130000
11.737959,8.583729,34.381839,22.140000
11.397770,7.760716,34.409995,22.150000
11.013198,6.972608,34.318928,22.160000
10.592501,6.233619,34.119451,22.170000
10.144342,5.554551,33.824273,22.180000
9.677417,4.942744,33.447066,22.190000
9.200135,4.402277,33.001645,22.200000
8.720350,3.934354,32.501299,22.210000
8.245164,3.537800,31.958315,22.220000
7.780797,3.209604,31.383676,22.230000
7.332524,2.945447,30.786917,22.240000
6.904664,2.740183,30.176110,22.250000
6.500611,2.588250,29.557932,22.260000
6.122902,2.483999,28.937803,22.270000
5.773299,2.421949,28.320043,22.280000
5.452893,2.396966,27.708049,22.290000
5.162202,2.404379,27.104458,22.300000
4.901277,2.440052,26.511308,22.310000
4.669798,2.500411,25.930167,22.320000
4.467160,2.582447,25.362251,22.330000
4.292560,2.683693,24.808524,22.340000
4.145058,2.802194,24.269767,22.350000
4.023643,2.936469,23.746651,22.360000
3.927279,3.085458,23.239780,22.370000
3.854946,3.248487,22.749739,22.380000
3.805675,3.425216,22.277118,22.390000
3.778571,3.615601,21.822550,22.400000
3.772831,3.819851,21.386729,22.410000
3.787762,4.038394,20.970434,22.420000
3.822785,4.271840,20.574550,22.430000
3.877441,4.520950,20.200092,22.440000
3.951395,4.786605,19.848221,22.450000
4.044431,5.069770,19.520271,22.460000
4.156448,5.371469,19.217771,22.470000
4.287455,5.692745,18.942470,22.480000
4.437557,6.034624,18.696363,22.490000
4.606945,6.398067,18.481714,22.500000
4.795877,6.783925,18.301089,22.510000
5.004662,7.192874,18.157371,22.520000
5.233631,7.625343,18.053788,22.530000
5.483109,8.081431,17.993922,22.540000
5.753379,8.560809,17.981714,22.550000
6.044643,9.062599,18.021456,22.560000
6.356965,9.585246,18.117759,22.570000
6.690218,10.126368,18.275497,22.580000
7.044014,10.682595,18.499716,22.590000
7.417627,11.249399,18.795495,22.600000
7.809905,11.820930,19.167760,22.610000
8.219180,12.389856,19.621031,22.620000
8.643166,12.947245,20.159101,22.630000
9.078868,13.482504,20.784644,22.640000
9.522485,13.983397,21.498755,22.650000
9.969339,14.436192,22.300442,22.660000
10.413832,14.825952,23.186085,22.670000
10.849434,15.137019,24.148924,22.680000
11.268742,15.353690,25.178627,22.690000
11.663592,15.461091,26.261013,22.700000
12.025265,15.446211,27.378017,22.710000
12.344769,15.299031,28.507967,22.720000
12.613204,15.013632,29.626231,22.730000
12.822191,14.589158,30.706243,22.740000
12.964343,14.030466,31.720870,22.750000
13.033721,13.348361,32.644005,22.760000
13.026261,12.559290,33.452226,22.770000
12.940091,11.684510,34.126326,22.780000
12.775721,10.748784,34.652520,22.790000
12.536073,9.778739,35.023169,22.800000
12.226345,8.801113,35.236939,22.810000
11.853718,7.841074,35.298411,22.820000
11.426956,6.920822,35.217215,22.830000
10.955912,6.058596,35.006852,22.840000
10.451022,5.268132,34.683372,22.850000
9.922816,4.558575,34.264072,22.860000
9.381476,3.934757,33.766351,22.870000
8.836491,3.397736,33.206801,22.880000
8.296391,2.945498,32.600564,22.890000
7.768586,2.573707,31.960956,22.900000
7.259283,2.276427,31.299304,22.910000
6.773485,2.046770,30.624967,22.920000
6.315038,1.877431,29.945471,22.930000
5.886725,1.761109,29.266717,22.940000
5.490382,1.690820,28.593223,22.950000
5.127030,1.660101,27.928371,22.960000
4.797009,1.663144,27.274633,22.970000
4.500107,1.694855,26.633777,22.980000
4.235685,1.750878,26.007046,22.990000
4.002784,1.827570,25.395291,23.000000
3.800221,1.921968,24.799096,23.010000
3.626678,2.031732,24.218861,23.020000
3.480764,2.155090,23.654875,23.030000
3.361079,2.290773,23.107366,23.040000
3.266257,2.437959,22.576541,23.050000
3.195003,2.596217,22.062621,23.060000
3.146121,2.765454,21.565859,23.070000
3.118533,2.945871,21.086565,23.080000
3.111298,3.137922,20.625119,23.090000
3.123616,3.342278,20.181991,23.100000
3.154839,3.559800,19.757756,23.110000
3.204468,3.791505,19.353110,23.120000
3.272156,4.038548,18.968890,23.130000
3.357705,4.302197,18.606093,23.140000
3.461060,4.583809,18.265903,23.150000
3.582305,4.884810,17.949711,23.160000
3.721653,5.206670,17.659149,23.170000
3.879439,5.550871,17.396121,23.180000
4.056104,5.918875,17.162832,23.190000
4.252186,6.312078,16.961831,23.200000
4.468297,6.731761,16.796046,23.210000
4.705108,7.179022,16.668820,23.220000
4.963314,7.654693,16.583947,23.230000
5.243610,8.159240,16.545704,23.240000
5.546645,8.692643,16.558864,23.250000
5.872974,9.254245,16.628707,23.260000
6.223001,9.842583,16.760996,23.270000
6.596904,10.455187,16.961924,23.280000
6.994553,11.088360,17.238015,23.290000
7.415407,11.736933,17.595968,23.300000
7.858405,12.394017,18.042421,23.310000
8.321839,13.050769,18.583633,23.320000
8.803217,13.696188,19.225054,23.330000
9.299129,14.316983,19.970790,23.340000
9.805113,14.897572,20.822956,23.350000
10.315542,15.420234,21.780942,23.360000
10.823551,15.865503,22.840626,23.370000
11.321016,16.212838,23.993609,23.380000
11.798620,16.441596,25.226562,23.390000
12.246011,16.532319,26.520816,23.400000
12.652090,16.468272,27.852324,23.410000
13.005423,16.237108,29.192119,23.420000
13.294766,15.832491,30.507360,23.430000
13.509688,15.255435,31.762964,23.440000
13.641241,14.515116,32.923732,23.450000
13.682600,13.628961,33.956771,23.460000
13.629621,12.621886,34.833906,23.470000
13.481229,11.524720,35.533760,23.480000
13.239580,10.371986,36.043194,23.490000
12.909985,9.199323,36.357901,23.500000
12.500593,8.040913,36.482109,23.510000
12.021865,6.927245,36.427484,23.520000
11.485920,5.883469,36.211456,23.530000
10.905819,4.928462,35.855259,23.540000
10.294861,4.074611,35.381969,23.550000
9.665957,3.328189,34.814767,23.560000
9.031124,2.690164,34.175574,23.570000
8.401112,2.157247,33.484119,23.580000
7.785173,1.723012,32.757410,23.590000
7.190962,1.378963,32.009561,23.600000
6.624531,1.115459,31.251877,23.610000
6.090418,0.922463,30.493107,23.620000
5.591777,0.790114,29.739793,23.630000
5.130548,0.709116,28.996653,23.640000
4.707640,0.670992,28.266948,23.650000
4.323116,0.668222,27.552815,23.660000
3.976362,0.694288,26.855561,23.670000
3.666255,0.743671,26.175888,23.680000
3.391297,0.811792,25.514086,23.690000
3.149741,0.894944,24.870169,23.700000
2.939691,0.990202,24.243983,23.710000
2.759187,1.095332,23.635282,23.720000
2.606275,1.208705,23.043781,23.730000
2.479055,1.329213,22.469191,23.740000
2.375726,1.456190,21.911244,23.750000
2.294614,1.589355,21.369712,23.760000
2.234193,1.728742,20.844414,23.770000
2.193098,1.874663,20.335226,23.780000
2.170137,2.027656,19.842086,23.790000
2.164292,2.188461,19.365002,23.800000
2.174720,2.357989,18.904056,23.810000
2.200752,2.537301,18.459415,23.820000
2.241892,2.727592,18.031336,23.830000
2.297810,2.930181,17.620182,23.840000
2.368338,3.146501,17.226434,23.850000
2.453465,3.378090,16.850708,23.860000
2.553335,3.626590,16.493776,23.870000
2.668237,3.893738,16.156588,23.880000
2.798602,4.181359,15.840304,23.890000
2.945000,4.491362,15.546321,23.900000
3.108129,4.825722,15.276317,23.910000
3.288813,5.186466,15.032287,23.920000
3.487991,5.575645,14.816596,23.930000
3.717398,6.011475,14.648441,23.940000
3.957346,6.464246,14.499131,23.950000
4.219192,6.951325,14.388150,23.960000
4.504198,7.474332,14.319926,23.970000
4.813645,8.034553,14.299555,23.980000
5.148791,8.632794,14.332860,23.990000
5.510822,9.269198,14.426435,24.000000
5.900783,9.943017,14.587663,24.010000
6.319495,10.652343,14.824703,24.020000
6.767450,11.393781,15.146422,24.030000
7.244683,12.162090,15.562246,24.040000
7.750623,12.949775,16.081911,24.050000
8.283912,13.746672,16.715083,24.060000
8.842210,14.539547,17.470811,24.070000
9.421978,15.311772,18.356794,24.080000
10.018259,16.043134,19.378438,24.090000
10.624470,16.709893,20.537727,24.100000
11.232242,17.285177,21.831940,24.110000
11.831323,17.739834,23.252324,24.120000
12.409608,18.043822,24.782873,24.130000
12.953321,18.168183,26.399433,24.140000
13.447388,18.087514,28.069403,24.150000
13.876040,17.782769,29.752283,24.160000
14.223617,17.244054,31.401263,24.170000
14.475549,16.472956,32.965904,24.180000
14.619418,15.483951,34.395744,24.190000
14.646000,14.304444,35.644423,24.200000
14.550126,12.973269,36.673744,24.210000
14.331250,11.537705,37.456993,24.220000
13.993626,10.049439,37.980968,24.230000
