x1,x2,x3,l1,l2,l3,t
-4.078799,16.094425,77.282857,-7.014287,-7.014287,8.226831,7.446000
-3.324558,16.503014,77.355342,-6.562361,-6.562361,7.334577,7.447000
-2.574955,16.903143,77.442287,-6.053531,-6.053531,6.330828,7.448000
-1.830186,17.294660,77.543515,-5.481649,-5.481649,5.203260,7.449000
-1.090445,17.677381,77.658836,-4.842300,-4.842300,3.943013,7.450000
-0.355922,18.051096,77.788043,-4.136452,-4.136452,2.551991,7.451000
0.373193,18.415561,77.930916,-3.376307,-3.376307,1.054560,7.452000
1.096710,18.770508,78.087221,-2.590332,-2.590332,-0.492381,7.453000
1.814437,19.115638,78.256706,-1.819942,-1.819942,-2.006043,7.454000
2.526178,19.450625,78.439107,-1.104911,-1.104911,-3.406920,7.455000
3.231734,19.775119,78.634143,-0.469324,-0.469324,-4.646890,7.456000
3.930899,20.088742,78.841517,0.080321,0.080321,-5.712998,7.457000
4.623463,20.391094,79.060915,0.548577,0.548577,-6.614407,7.458000
5.309207,20.681751,79.292007,0.944413,0.944413,-7.369106,7.459000
5.987903,20.960269,79.534444,1.277437,1.277437,-7.996363,7.460000
6.659314,21.226184,79.787859,1.556354,1.556354,-8.513651,7.461000
7.323195,21.479013,80.051867,1.788564,1.788564,-8.935829,7.462000
7.979287,21.718257,80.326063,1.980204,1.980204,-9.275238,7.463000
8.627323,21.943402,80.610020,2.136336,2.136336,-9.542070,7.464000
9.267022,22.153924,80.903293,2.261146,2.261146,-9.744765,7.465000
9.898090,22.349286,81.205413,2.358120,2.358120,-9.890374,7.466000
10.520222,22.528946,81.515892,2.430192,2.430192,-9.984841,7.467000
11.133100,22.692354,81.834218,2.479853,2.479853,-10.033231,7.468000
11.736392,22.838960,82.159857,2.509244,2.509244,-10.039911,7.469000
12.329752,22.968212,82.492255,2.520222,2.520222,-10.008683,7.470000
12.912822,23.079561,82.830833,2.514413,2.514413,-9.942892,7.471000
13.485230,23.172466,83.174990,2.493253,2.493253,-9.845507,7.472000
14.046593,23.246391,83.524107,2.458023,2.458023,-9.719188,7.473000
14.596513,23.300817,83.877538,2.409870,2.409870,-9.566334,7.474000
15.134581,23.335235,84.234623,2.349832,2.349832,-9.389124,7.475000
15.660377,23.349159,84.594678,2.278849,2.278849,-9.189550,7.476000
16.173470,23.342123,84.957002,2.197781,2.197781,-8.969442,7.477000
16.673417,23.313684,85.320879,2.107414,2.107414,-8.730487,7.478000
17.159768,23.263432,85.685576,2.008469,2.008469,-8.474246,7.479000
17.632066,23.190986,86.050347,1.901612,1.901612,-8.202169,7.480000
18.089844,23.095999,86.414436,1.787458,1.787458,-7.915606,7.481000
18.532632,22.978166,86.777077,1.666575,1.666575,-7.615817,7.482000
18.959954,22.837219,87.137499,1.539489,1.539489,-7.303979,7.483000
19.371333,22.672937,87.494926,1.406690,1.406690,-6.981193,7.484000
19.766289,22.485146,87.848584,1.268633,1.268633,-6.648493,7.485000
20.144343,22.273721,88.197700,1.125741,1.125741,-6.306850,7.486000
20.505020,22.038588,88.541509,0.978410,0.978410,-5.957178,7.487000
20.847847,21.779728,88.879254,0.827010,0.827010,-5.600339,7.488000
21.172357,21.497180,89.210194,0.671889,0.671889,-5.237147,7.489000
21.478094,21.191036,89.533603,0.513375,0.513375,-4.868374,7.490000
21.764609,20.861450,89.848778,0.351779,0.351779,-4.494754,7.491000
22.031466,20.508634,90.155042,0.187396,0.187396,-4.116985,7.492000
22.278244,20.132862,90.451745,0.020507,0.020507,-3.735736,7.493000
22.504537,19.734465,90.738272,-0.148614,-0.148614,-3.351648,7.494000
22.709960,19.313835,91.014045,-0.319705,-0.319705,-2.965342,7.495000
22.894145,18.871423,91.278526,-0.492511,-0.492511,-2.577415,7.496000
23.056749,18.407739,91.531221,-0.666778,-0.666778,-2.188450,7.497000
23.197454,17.923348,91.771687,-0.842258,-0.842258,-1.799015,7.498000
23.315966,17.418869,91.999527,-1.018703,-1.018703,-1.409669,7.499000
23.412021,16.894976,92.214404,-1.195866,-1.195866,-1.020962,7.500000
23.485386,16.352388,92.416032,-1.373499,-1.373499,-0.633438,7.501000
23.535856,15.791875,92.604188,-1.551346,-1.551346,-0.247637,7.502000
23.551635,15.206417,92.771843,-1.730173,-1.730173,0.136840,7.503000
23.544151,14.605599,92.925735,-1.908425,-1.908425,0.517969,7.504000
23.525021,13.997255,93.072761,-2.085085,-2.085085,0.894813,7.505000
23.482567,13.374474,93.206076,-2.260897,-2.260897,1.267767,7.506000
23.416761,12.738199,93.325770,-2.435578,-2.435578,1.636279,7.507000
23.327616,12.089397,93.431997,-2.608835,-2.608835,1.999790,7.508000
23.215181,11.429052,93.524977,-2.780367,-2.780367,2.357729,7.509000
23.079545,10.758165,93.604991,-2.949861,-2.949861,2.709520,7.510000
22.920835,10.077745,93.672379,-3.116996,-3.116996,3.054573,7.511000
22.739215,9.388808,93.727543,-3.281439,-3.281439,3.392285,7.512000
22.534889,8.692369,93.770941,-3.442847,-3.442847,3.722044,7.513000
22.308098,7.989442,93.803082,-3.600863,-3.600863,4.043220,7.514000
22.059117,7.281035,93.824530,-3.755123,-3.755123,4.355172,7.515000
21.788261,6.568144,93.835894,-3.905249,-3.905249,4.657242,7.516000
21.495876,5.851752,93.837827,-4.050853,-4.050853,4.948758,7.517000
21.182344,5.132827,93.831024,-4.191535,-4.191535,5.229033,7.518000
20.848077,4.412313,93.816212,-4.326885,-4.326885,5.497363,7.519000
20.493519,3.691137,93.794154,-4.456483,-4.456483,5.753030,7.520000
20.119144,2.970197,93.765637,-4.579899,-4.579899,5.995301,7.521000
19.725450,2.250369,93.731474,-4.696695,-4.696695,6.223427,7.522000
19.312963,1.532498,93.692494,-4.806423,-4.806423,6.436646,7.523000
18.882233,0.817403,93.649541,-4.908628,-4.908628,6.634183,7.524000
18.433830,0.105873,93.603467,-5.002849,-5.002849,6.815253,7.525000
17.968347,-0.601334,93.555133,-5.088618,-5.088618,6.979058,7.526000
17.486392,-1.303486,93.505397,-5.165465,-5.165465,7.124794,7.527000
16.988591,-1.999885,93.455115,-5.232917,-5.232917,7.251652,7.528000
16.475584,-2.689859,93.405138,-5.290498,-5.290498,7.358819,7.529000
15.948024,-3.372764,93.356304,-5.337737,-5.337737,7.445483,7.530000
15.406576,-4.047983,93.309435,-5.374164,-5.374164,7.510838,7.531000
14.851911,-4.714925,93.265339,-5.399317,-5.399317,7.554089,7.532000
14.284711,-5.373021,93.224799,-5.412744,-5.412744,7.574456,7.533000
13.705663,-6.021727,93.188577,-5.414006,-5.414006,7.571185,7.534000
13.115458,-6.660518,93.157406,-5.402684,-5.402684,7.543554,7.535000
12.514794,-7.288886,93.131991,-5.378383,-5.378383,7.490884,7.536000
11.904366,-7.906340,93.113003,-5.340737,-5.340737,7.412555,7.537000
11.284875,-8.512405,93.101082,-5.289423,-5.289423,7.308019,7.538000
10.657020,-9.106615,93.096831,-5.224161,-5.224161,7.176815,7.539000
10.021500,-9.688517,93.100815,-5.144733,-5.144733,7.018597,7.540000
9.379014,-10.257663,93.113561,-5.050992,-5.050992,6.833154,7.541000
8.730258,-10.813612,93.135555,-4.942876,-4.942876,6.620441,7.542000
8.075927,-11.355929,93.167243,-4.820424,-4.820424,6.380606,7.543000
7.416712,-11.884176,93.209027,-4.683795,-4.683795,6.114034,7.544000
6.753302,-12.397921,93.261267,-4.533287,-4.533287,5.821376,7.545000
6.086385,-12.896727,93.324278,-4.369354,-4.369354,5.503592,7.546000
5.416643,-13.380156,93.398330,-4.192628,-4.192628,5.161988,7.547000
4.744757,-13.847766,93.483651,-4.003933,-4.003933,4.798250,7.548000
4.071405,-14.299108,93.580419,-3.804300,-3.804300,4.414467,7.549000
3.397262,-14.733731,93.688769,-3.594971,-3.594971,4.013145,7.550000
2.723001,-15.151175,93.808791,-3.377398,-3.377398,3.597203,7.551000
2.049292,-15.550974,93.940526,-3.153232,-3.153232,3.169949,7.552000
1.376806,-15.932656,94.083972,-2.924296,-2.924296,2.735028,7.553000
0.706209,-16.295742,94.239077,-2.692550,-2.692550,2.296353,7.554000
0.038169,-16.639745,94.405748,-2.460045,-2.460045,1.858009,7.555000
-0.626649,-16.964175,94.583842,-2.228863,-2.228863,1.424141,7.556000
-1.287578,-17.268536,94.773173,-2.001066,-2.001066,0.998840,7.557000
-1.943952,-17.552327,94.973510,-1.778630,-1.778630,0.586022,7.558000
-2.595105,-17.815048,95.184576,-1.563398,-1.563398,0.189327,7.559000
-3.236833,-18.045295,95.411184,-1.358484,-1.358484,-0.184242,7.560000
-3.871327,-18.253148,95.647558,-1.164319,-1.164319,-0.534752,7.561000
-4.502126,-18.449493,95.888543,-0.980192,-0.980192,-0.864449,7.562000
-5.125038,-18.622795,96.138704,-0.808552,-0.808552,-1.167704,7.563000
-5.739391,-18.772570,96.397558,-0.650160,-0.650160,-1.443070,7.564000
-6.344512,-18.898349,96.664581,-0.505564,-0.505564,-1.689539,7.565000
-6.939725,-18.999672,96.939211,-0.375112,-0.375112,-1.906501,7.566000
-7.524356,-19.076099,97.220853,-0.258980,-0.258980,-2.093704,7.567000
-8.097727,-19.127210,97.508877,-0.157189,-0.157189,-2.251201,7.568000
-8.659161,-19.152609,97.802624,-0.069634,-0.069634,-2.379311,7.569000
-9.207981,-19.151927,98.101403,0.003898,0.003898,-2.478572,7.570000
-9.743512,-19.124825,98.404499,0.063710,0.063710,-2.549701,7.571000
-10.265080,-19.071000,98.711173,0.110173,0.110173,-2.593559,7.572000
-10.772012,-18.990186,99.020665,0.143716,0.143716,-2.611125,7.573000
-11.263640,-18.882157,99.332199,0.164808,0.164808,-2.603464,7.574000
-11.739302,-18.746736,99.644985,0.173953,0.173953,-2.571708,7.575000
-12.198341,-18.583789,99.958222,0.171677,0.171677,-2.517039,7.576000
-12.640107,-18.393238,100.271106,0.158525,0.158525,-2.440672,7.577000
-13.063960,-18.175057,100.582828,0.135050,0.135050,-2.343847,7.578000
-13.469270,-17.929276,100.892585,0.101814,0.101814,-2.227814,7.579000
-13.855421,-17.655989,101.199577,0.059381,0.059381,-2.093831,7.580000
-14.221809,-17.355349,101.503021,0.008317,0.008317,-1.943151,7.581000
-14.567850,-17.027572,101.802145,-0.050815,-0.050815,-1.777027,7.582000
-14.892973,-16.672944,102.096203,-0.117454,-0.117454,-1.596700,7.583000
-15.196633,-16.291813,102.384473,-0.191043,-0.191043,-1.403399,7.584000
-15.478304,-15.884598,102.666262,-0.271028,-0.271028,-1.198343,7.585000
-15.737486,-15.451784,102.940917,-0.356860,-0.356860,-0.982734,7.586000
-15.973705,-14.993926,103.207821,-0.447995,-0.447995,-0.757759,7.587000
-16.186516,-14.511645,103.466405,-0.543891,-0.543891,-0.524592,7.588000
-16.375506,-14.005628,103.716146,-0.644013,-0.644013,-0.284390,7.589000
-16.527917,-13.465911,103.951788,-0.749401,-0.749401,-0.035912,7.590000
-16.655511,-12.904963,104.177453,-0.857649,-0.857649,0.216690,7.591000
-16.758043,-12.323732,104.392852,-0.968217,-0.968217,0.472290,7.592000
-16.848007,-11.732493,104.602987,-1.079441,-1.079441,0.728360,7.593000
-16.912685,-11.121947,104.802590,-1.192237,-1.192237,0.985888,7.594000
-16.951891,-10.493134,104.991507,-1.306080,-1.306080,1.243801,7.595000
-16.965482,-9.847141,105.169653,-1.420445,-1.420445,1.501034,7.596000
-16.953360,-9.185099,105.337013,-1.534807,-1.534807,1.756536,7.597000
-16.915472,-8.508179,105.493644,-1.648640,-1.648640,2.009262,7.598000
-16.851814,-7.817586,105.639673,-1.761416,-1.761416,2.258179,7.599000
-16.762426,-7.114559,105.775299,-1.872607,-1.872607,2.502261,7.600000
-16.647399,-6.400359,105.900788,-1.981683,-1.981683,2.740492,7.601000
-16.506868,-5.676273,106.016476,-2.088114,-2.088114,2.971865,7.602000
-16.341021,-4.943602,106.122764,-2.191370,-2.191370,3.195383,7.603000
-16.150090,-4.203661,106.220117,-2.290920,-2.290920,3.410059,7.604000
-15.934357,-3.457771,106.309058,-2.386235,-2.386235,3.614919,7.605000
-15.694150,-2.707260,106.390168,-2.476788,-2.476788,3.809002,7.606000
-15.429843,-1.953453,106.464081,-2.562056,-2.562056,3.991365,7.607000
-15.141858,-1.197673,106.531479,-2.641522,-2.641522,4.161081,7.608000
-14.830658,-0.441232,106.593086,-2.714676,-2.714676,4.317246,7.609000
-14.496751,0.314564,106.649664,-2.781018,-2.781018,4.458982,7.610000
-14.140686,1.068428,106.702011,-2.840060,-2.840060,4.585443,7.611000
-13.763053,1.819084,106.750949,-2.891332,-2.891332,4.695817,7.612000
-13.364481,2.565278,106.797324,-2.934382,-2.934382,4.789335,7.613000
-12.945633,3.305776,106.841998,-2.968780,-2.968780,4.865280,7.614000
-12.507211,4.039363,106.885842,-2.994127,-2.994127,4.922988,7.615000
-12.049947,4.764852,106.929732,-3.010054,-3.010054,4.961866,7.616000
-11.574606,5.481074,106.974543,-3.016234,-3.016234,4.981395,7.617000
-11.081982,6.186888,107.021142,-3.012381,-3.012381,4.981145,7.618000
-10.572897,6.881175,107.070385,-2.998262,-2.998262,4.960785,7.619000
-10.048197,7.562844,107.123108,-2.973700,-2.973700,4.920097,7.620000
-9.508754,8.230823,107.180123,-2.938585,-2.938585,4.858990,7.621000
-8.955460,8.884068,107.242215,-2.892878,-2.892878,4.777510,7.622000
-8.389228,9.521555,107.310135,-2.836619,-2.836619,4.675859,7.623000
-7.810991,10.142283,107.384595,-2.769937,-2.769937,4.554408,7.624000
-7.221695,10.745274,107.466265,-2.693052,-2.693052,4.413707,7.625000
-6.622305,11.329569,107.555769,-2.606287,-2.606287,4.254497,7.626000
-6.013798,11.894228,107.653680,-2.510067,-2.510067,4.077722,7.627000
-5.397165,12.438331,107.760517,-2.404925,-2.404925,3.884532,7.628000
-4.773407,12.960978,107.876742,-2.291504,-2.291504,3.676287,7.629000
-4.143534,13.461283,108.002760,-2.170555,-2.170555,3.454552,7.630000
-3.508567,13.938381,108.138909,-2.042932,-2.042932,3.221090,7.631000
-2.869534,14.391421,108.285468,-1.909586,-1.909586,2.977848,7.632000
-2.227470,14.819572,108.442645,-1.771555,-1.771555,2.726933,7.633000
-1.583415,15.222019,108.610584,-1.629948,-1.629948,2.470590,7.634000
-0.938417,15.597966,108.789360,-1.485934,-1.485934,2.211165,7.635000
-0.293524,15.946636,108.978977,-1.340718,-1.340718,1.951072,7.636000
0.350208,16.267271,109.179370,-1.195524,-1.195524,1.692747,7.637000
0.991723,16.559137,109.390406,-1.051574,-1.051574,1.438612,7.638000
1.629963,16.821523,109.611882,-0.910064,-0.910064,1.191029,7.639000
2.263867,17.053744,109.843525,-0.772149,-0.772149,0.952263,7.640000
2.892374,17.255142,110.084996,-0.638921,-0.638921,0.724440,7.641000
3.514425,17.425094,110.335892,-0.511391,-0.511391,0.509526,7.642000
4.128961,17.563007,110.595743,-0.390485,-0.390485,0.309289,7.643000
4.729724,17.651970,110.868094,-0.278473,-0.278473,0.128841,7.644000
5.319815,17.707591,111.147827,-0.174939,-0.174939,-0.033469,7.645000
5.898202,17.729485,111.434250,-0.080435,-0.080435,-0.176651,7.646000
6.463863,17.717324,111.726624,0.004604,0.004604,-0.299949,7.647000
7.015789,17.670836,112.024169,0.079852,0.079852,-0.402836,7.648000
7.552980,17.589811,112.326069,0.145088,0.145088,-0.485005,7.649000
8.082671,17.491244,112.629654,0.202393,0.202393,-0.551041,7.650000
8.596646,17.357813,112.936505,0.249644,0.249644,-0.596447,7.651000
9.093918,17.189416,113.245750,0.286845,0.286845,-0.621369,7.652000
9.573516,16.986029,113.556493,0.314079,0.314079,-0.626119,7.653000
10.034487,16.747706,113.867827,0.331505,0.331505,-0.611157,7.654000
10.475900,16.474580,114.178838,0.339344,0.339344,-0.577075,7.655000
10.896843,16.166874,114.488606,0.337881,0.337881,-0.524586,7.656000
11.296432,15.824897,114.796223,0.327451,0.327451,-0.454506,7.657000
11.662012,15.432788,115.099006,0.306174,0.306174,-0.363507,7.658000
12.003798,15.008055,115.397244,0.276896,0.276896,-0.257234,7.659000
12.321065,14.551409,115.690128,0.240120,0.240120,-0.136820,7.660000
12.613126,14.063657,115.976889,0.196377,0.196377,-0.003452,7.661000
12.879338,13.545698,116.256811,0.146222,0.146222,0.141645,7.662000
13.119106,12.998526,116.529234,0.090234,0.090234,0.297210,7.663000
13.331883,12.423222,116.793563,0.029008,0.029008,0.461954,7.664000
13.517175,11.820957,117.049270,-0.036845,-0.036845,0.634573,7.665000
13.688653,11.205348,117.300396,-0.105318,-0.105318,0.811700,7.666000
13.832181,10.563979,117.542334,-0.177484,-0.177484,0.994741,7.667000
13.947345,9.898165,117.774711,-0.252715,-0.252715,1.182385,7.668000
14.033784,9.209303,117.997232,-0.330378,-0.330378,1.373314,7.669000
14.091200,8.498861,118.209685,-0.409828,-0.409828,1.566205,7.670000
14.119357,7.768381,118.411950,-0.490413,-0.490413,1.759737,7.671000
14.118083,7.019470,118.603994,-0.571476,-0.571476,1.952591,7.672000
14.087271,6.253791,118.785873,-0.652357,-0.652357,2.143454,7.673000
14.026881,5.473065,118.957738,-0.732395,-0.732395,2.331028,7.674000
13.936941,4.679054,119.119828,-0.810927,-0.810927,2.514027,7.675000
13.817547,3.873566,119.272469,-0.887295,-0.887295,2.691185,7.676000
13.668866,3.058440,119.416077,-0.960845,-0.960845,2.861262,7.677000
13.491133,2.235541,119.551150,-1.030930,-1.030930,3.023043,7.678000
13.284654,1.406757,119.678263,-1.096914,-1.096914,3.175350,7.679000
13.049801,0.573990,119.798069,-1.158176,-1.158176,3.317043,7.680000
12.787017,-0.260850,119.911288,-1.214111,-1.214111,3.447028,7.681000
12.496811,-1.095850,120.018704,-1.264137,-1.264137,3.564266,7.682000
12.179759,-1.929101,120.121154,-1.307696,-1.307696,3.667777,7.683000
11.836501,-2.758702,120.219528,-1.344263,-1.344263,3.756651,7.684000
11.467740,-3.582764,120.314754,-1.373349,-1.373349,3.830058,7.685000
11.074242,-4.399418,120.407793,-1.394504,-1.394504,3.887254,7.686000
10.656828,-5.206812,120.499630,-1.407328,-1.407328,3.927597,7.687000
10.216379,-6.003123,120.591265,-1.411477,-1.411477,3.950556,7.688000
9.753830,-6.786553,120.683706,-1.406664,-1.406664,3.955721,7.689000
9.270167,-7.555337,120.777957,-1.392672,-1.392672,3.942818,7.690000
8.766425,-8.307739,120.875011,-1.369359,-1.369359,3.911720,7.691000
8.243687,-9.042062,120.975841,-1.336662,-1.336662,3.862459,7.692000
7.703079,-9.756642,121.081392,-1.294608,-1.294608,3.795239,7.693000
7.145769,-10.449853,121.192570,-1.243315,-1.243315,3.710441,7.694000
6.572962,-11.120107,121.310238,-1.183000,-1.183000,3.608639,7.695000
5.985901,-11.765857,121.435205,-1.113983,-1.113983,3.490599,7.696000
5.385860,-12.385595,121.568220,-1.036685,-1.036685,3.357286,7.697000
4.774144,-12.977853,121.709966,-0.951635,-0.951635,3.209864,7.698000
4.152088,-13.541207,121.861053,-0.859461,-0.859461,3.049690,7.699000
3.521051,-14.074273,122.022011,-0.760892,-0.760892,2.878305,7.700000
2.882413,-14.575715,122.193291,-0.656749,-0.656749,2.697424,7.701000
2.237579,-15.044236,122.375250,-0.547935,-0.547935,2.508909,7.702000
1.587969,-15.478591,122.568158,-0.435426,-0.435426,2.314757,7.703000
0.935019,-15.877581,122.772190,-0.320256,-0.320256,2.117062,7.704000
0.280180,-16.240057,122.987422,-0.203500,-0.203500,1.917988,7.705000
-0.375084,-16.564925,123.213836,-0.086261,-0.086261,1.719737,7.706000
-1.029304,-16.851145,123.451312,0.030352,0.030352,1.524507,7.707000
-1.681000,-17.097740,123.699632,0.145240,0.145240,1.334462,7.708000
-2.328688,-17.303792,123.958483,0.257332,0.257332,1.151693,7.709000
-2.970884,-17.468455,124.227452,0.365603,0.365603,0.978186,7.710000
-3.606100,-17.590951,124.506037,0.469087,0.469087,0.815792,7.711000
-4.232852,-17.670582,124.793643,0.566892,0.566892,0.666198,7.712000
-4.849660,-17.706731,125.089592,0.658211,0.658211,0.530913,7.713000
-5.455054,-17.698869,125.393124,0.742328,0.742328,0.411243,7.714000
-6.039888,-17.624482,125.706548,0.816943,0.816943,0.312161,7.715000
-6.608979,-17.505367,126.025132,0.882979,0.882979,0.231063,7.716000
-7.160934,-17.341457,126.347865,0.940095,0.940095,0.168468,7.717000
-7.694391,-17.132801,126.673699,0.988058,0.988058,0.124675,7.718000
-8.208015,-16.879571,127.001550,1.026739,1.026739,0.099771,7.719000
-8.700506,-16.582064,127.330319,1.056107,1.056107,0.093638,7.720000
-9.170599,-16.240707,127.658894,1.076226,1.076226,0.105970,7.721000
-9.617071,-15.856061,127.986166,1.087251,1.087251,0.136284,7.722000
